player_id,overall,potential,club_team_id,league_name,nationality_name,st,lw,cf,rw,cam,lm,cm,rm,lwb,cdm,rwb,lb,cb,rb,gk,alternative_positions
233970,59,64,149.0,League One,England,22,18,20,18,24,22,25,22,22,25,22,22,25,22,60,[]
240857,59,64,112392.0,Pro League,Saudi Arabia,53,53,51,53,54,56,56,56,60,60,60,59,59,59,17,['CM']
243696,59,64,110313.0,League Two,England,58,58,57,58,58,60,55,60,57,54,57,56,53,56,15,"['LM', 'CAM']"
246392,59,64,1940.0,League Two,England,54,54,54,54,57,58,59,58,60,61,60,60,61,60,18,['LB']
246662,59,64,1932.0,League One,England,55,56,54,56,56,58,53,58,59,55,59,59,57,59,14,['LWB']
247359,59,64,898.0,Super League,Ghana,41,37,37,37,40,41,45,41,51,56,51,52,61,52,15,['CDM']
247753,59,64,114162.0,Major League Soccer,United States,61,54,56,54,56,55,51,55,41,40,41,38,37,38,20,[]
253111,59,64,1803.0,League Two,Republic of Ireland,52,50,50,50,53,54,56,54,57,59,57,58,61,58,18,['CDM']
253387,59,64,112387.0,Pro League,Saudi Arabia,43,41,41,41,43,46,47,46,55,56,55,57,61,57,18,[]
256111,59,64,114162.0,Major League Soccer,United States,23,19,20,19,24,22,25,22,20,24,20,20,24,20,60,[]
256424,59,64,422.0,Premier Division,Republic of Ireland,61,59,60,59,61,61,60,61,59,58,59,59,56,59,16,['CM']
257487,59,64,82.0,Premiership,England,44,40,40,40,43,45,48,45,54,57,54,55,61,55,16,['RB']
259103,59,64,112390.0,Pro League,Saudi Arabia,42,37,37,37,39,42,43,42,53,54,53,55,61,55,16,[]
259900,59,64,110329.0,2. Bundesliga,Germany,22,16,18,16,21,20,22,20,19,22,19,19,22,19,60,[]
262554,59,64,112572.0,Pro League,Saudi Arabia,53,53,53,53,56,56,58,56,59,60,59,59,59,59,19,['CM']
274720,59,64,111705.0,Allsvenskan,South Africa,61,60,59,60,61,62,56,62,47,46,47,44,41,44,17,['LW']
275441,59,64,10032.0,Super League,Nigeria,50,49,49,49,53,53,56,53,57,60,57,56,59,56,18,[]
275991,59,64,111085.0,Ekstraklasa,Poland,57,56,56,56,59,58,59,58,59,60,59,59,56,59,17,[]
276698,59,64,110750.0,Liga 1,Greece,43,38,37,38,39,41,42,41,54,53,54,57,61,57,18,[]
277867,59,64,111065.0,Major League Soccer,Jamaica,49,48,46,48,49,51,53,51,58,60,58,59,62,59,16,['CB']
235051,59,63,561.0,League Two,England,49,48,47,48,49,50,48,50,55,55,55,56,61,56,18,[]
240535,59,63,1936.0,League One,England,56,59,57,59,61,62,61,62,60,59,60,59,55,59,19,['CDM']
240704,59,63,114628.0,Super League,China PR,35,36,36,36,42,40,42,40,34,37,34,33,33,33,60,[]
246693,59,63,305.0,Premier Division,Republic of Ireland,61,57,58,57,59,57,53,57,43,43,43,42,40,42,15,[]
248723,59,63,837.0,Premier Division,England,60,59,59,59,61,62,61,62,60,60,60,59,57,59,17,"['CM', 'CAM']"
250878,59,63,180.0,Premiership,England,51,50,49,50,50,53,50,53,58,56,58,59,61,59,18,['RWB']
260933,59,63,110776.0,Super Lig,Turkey,27,23,24,23,26,26,24,26,24,25,24,25,26,25,60,[]
261917,59,63,111779.0,Super League,China PR,55,55,56,55,59,59,61,59,59,60,59,59,58,59,17,['RM']
262725,59,63,100757.0,Liga 1,Romania,24,20,21,20,25,25,28,25,24,29,24,23,26,23,60,[]
267740,59,63,112260.0,League One,England,60,58,58,58,60,60,61,60,60,61,60,60,61,60,17,['RM']
275234,59,63,111085.0,Ekstraklasa,Bosnia and Herzegovina,61,52,55,52,54,52,49,52,39,40,39,38,39,38,17,[]
275236,59,63,111085.0,Ekstraklasa,Poland,61,55,57,55,58,57,52,57,41,41,41,39,38,39,19,[]
277982,59,63,101028.0,Super Lig,Congo,53,56,55,56,59,61,61,61,63,63,63,63,63,63,17,['CDM']
227475,59,62,614.0,Ligue 2,France,42,40,39,40,44,46,49,46,57,57,57,59,60,59,16,['CB']
227679,59,62,305.0,Premier Division,Republic of Ireland,57,58,57,58,60,60,61,60,60,60,60,60,59,60,19,[]
229604,59,62,15048.0,League Two,England,45,41,42,41,44,45,47,45,53,55,53,54,61,54,16,[]
233046,59,62,1962.0,League One,England,56,53,54,53,56,56,57,56,58,60,58,58,62,58,16,['CM']
234375,59,62,837.0,Premier Division,Republic of Ireland,52,52,52,52,56,56,59,56,58,60,58,57,58,57,15,[]
236742,59,62,423.0,Premier Division,Republic of Ireland,61,59,58,59,60,60,55,60,49,47,49,47,44,47,17,['LM']
237866,59,62,1937.0,League Two,England,61,60,59,60,60,60,53,60,47,43,47,44,40,44,18,[]
239317,59,62,357.0,League Two,England,49,50,48,50,51,53,51,53,59,57,59,59,61,59,17,['LB']
239676,59,62,143.0,League One,England,59,59,59,59,62,61,61,61,58,58,58,57,57,57,16,['CAM']
241200,59,62,111398.0,A-League,Australia,59,59,58,59,60,60,57,60,55,53,55,54,52,54,17,"['RM', 'CM']"
241687,59,62,305.0,Premier Division,Republic of Ireland,52,51,50,51,52,55,53,55,59,58,59,59,59,59,16,[]
242047,59,62,113058.0,Pro League,Saudi Arabia,57,59,57,59,59,60,55,60,54,51,54,53,49,53,17,['RM']
245164,59,62,113146.0,Super League,India,23,19,20,19,22,21,21,21,20,21,20,20,22,20,60,[]
245574,59,62,113222.0,Pro League,Saudi Arabia,42,40,40,40,45,46,50,46,55,58,55,57,61,57,18,[]
245867,59,62,101112.0,Major League Soccer,Cameroon,56,62,59,62,62,62,56,62,50,46,50,49,41,49,16,['CAM']
247224,59,62,111769.0,Super League,China PR,22,18,19,18,22,22,24,22,23,25,23,23,25,23,60,[]
247434,59,62,306.0,Premier Division,Germany,24,21,22,21,27,25,27,25,22,25,22,21,23,21,60,[]
248307,59,62,113301.0,Super League,India,57,59,57,59,60,61,56,61,53,50,53,50,44,50,17,['LW']
248328,59,62,1803.0,League Two,England,57,58,56,58,58,60,55,60,59,55,59,59,54,59,18,[]
252447,59,62,110776.0,Super Lig,Turkey,42,37,37,37,38,41,42,41,53,53,53,55,61,55,18,[]
265592,59,62,688.0,Major League Soccer,Côte d'Ivoire,52,57,53,57,56,60,54,60,61,56,61,60,56,60,16,['LB']
272959,59,62,321.0,Allsvenskan,Sweden,58,56,55,56,57,60,59,60,61,60,61,61,60,61,19,[]
276434,59,62,710.0,Allsvenskan,Angola,58,59,57,59,58,61,53,61,49,42,49,46,34,46,15,['LW']
229192,59,61,92.0,League Two,England,61,59,58,59,58,58,52,58,53,49,53,52,52,52,18,"['RWB', 'LM']"
232673,59,61,112883.0,Pro League,Saudi Arabia,27,22,24,22,27,25,27,25,24,26,24,24,26,24,60,[]
238073,59,61,112254.0,League Two,England,43,39,39,39,41,44,45,44,53,54,53,55,61,55,17,[]
243097,59,61,114628.0,Super League,China PR,61,58,59,58,60,60,57,60,51,51,51,50,48,50,17,['LM']
244331,59,61,874.0,Ekstraklasa,Poland,61,58,59,58,60,60,54,60,49,46,49,47,44,47,16,[]
244965,59,61,110799.0,League Two,England,57,59,57,59,58,60,51,60,47,41,47,45,37,45,18,['LM']
247844,59,61,112115.0,K League 1,Korea Republic,60,61,61,61,61,61,61,61,56,56,56,54,51,54,17,"['CDM', 'RM']"
251261,59,61,15048.0,League Two,England,61,60,60,60,59,61,51,61,47,41,47,45,37,45,17,[]
254906,59,61,111398.0,A-League,Australia,21,16,18,16,22,20,23,20,18,22,18,18,21,18,60,[]
256028,59,61,698.0,Major League Soccer,Nigeria,61,61,60,61,61,60,53,60,47,44,47,46,44,46,16,"['RM', 'RW']"
270600,59,61,116007.0,Primera División,Paraguay,40,36,36,36,38,40,42,40,51,53,51,54,61,54,17,[]
273027,59,61,1572.0,Premier Division,Republic of Ireland,47,37,39,37,40,41,45,41,50,55,50,52,61,52,15,[]
273096,59,61,110581.0,Liga Profesional,Argentina,23,17,19,17,21,20,22,20,20,23,20,20,24,20,60,[]
210642,59,60,15001.0,Superliga,Denmark,30,26,26,26,28,29,28,29,28,29,28,27,27,27,60,[]
213519,59,60,15048.0,League Two,England,59,57,58,57,60,59,60,59,60,60,60,60,60,60,19,['CB']
218593,59,60,357.0,League Two,England,31,29,30,29,33,32,32,32,30,32,30,30,30,30,60,[]
223941,59,60,357.0,League Two,Congo DR,53,56,53,56,56,58,54,58,59,56,59,59,58,59,18,['LWB']
224866,59,60,305.0,Premier Division,England,60,58,57,58,58,59,53,59,50,47,50,48,46,48,16,['LM']
225873,59,60,381.0,League Two,Republic of Ireland,51,50,49,50,52,55,54,55,58,58,58,59,60,59,18,"['RB', 'RWB']"
230012,59,60,110752.0,Liga 1,Brazil,56,56,55,56,59,59,60,59,58,59,58,57,55,57,18,['CDM']
230762,59,60,112883.0,Pro League,Saudi Arabia,49,52,49,52,52,55,51,55,59,56,59,59,58,59,16,"['RWB', 'LB']"
231190,59,60,112126.0,Allsvenskan,Sweden,53,57,56,57,59,60,57,60,55,51,55,53,45,53,18,[]
231684,59,60,113301.0,Super League,England,60,60,59,60,60,60,57,60,54,51,54,53,49,53,17,"['LW', 'RW']"
232251,59,60,113257.0,Super League,Japan,57,59,57,59,60,60,56,60,50,47,50,48,41,48,18,['LW']
236310,59,60,110799.0,League Two,England,55,55,54,55,56,58,55,58,59,57,59,59,58,59,17,[]
236774,59,60,113146.0,Super League,India,58,59,56,59,57,60,53,60,57,51,57,56,51,56,18,"['LM', 'LB']"
242076,59,60,1829.0,3. Liga,Germany,60,49,53,49,50,50,45,50,39,41,39,39,44,39,16,[]
242415,59,60,110955.0,Super League,China PR,47,50,47,50,50,54,51,54,59,56,59,59,59,59,16,[]
246778,59,60,113299.0,Super League,Japan,55,58,57,58,59,60,57,60,55,52,55,54,47,54,18,"['RM', 'CAM']"
269429,59,60,113037.0,Pro League,Saudi Arabia,51,54,52,54,54,57,55,57,60,56,60,59,55,59,17,['RWB']
274367,59,60,116295.0,Primera División,Paraguay,21,18,19,18,22,21,22,21,19,20,19,19,19,19,60,[]
277000,59,60,422.0,Premier Division,Lithuania,55,54,53,54,55,56,56,56,60,60,60,60,60,60,20,['CM']
167926,59,59,110890.0,League Two,Jamaica,53,50,51,50,54,52,56,52,55,59,55,55,59,55,18,"['CB', 'CM']"
180352,59,59,306.0,Premier Division,Republic of Ireland,59,59,59,59,59,59,59,59,59,59,59,59,59,59,19,[]
182474,59,59,112378.0,Super League,China PR,28,26,27,26,28,27,25,27,27,23,27,28,25,28,59,[]
182617,59,59,1930.0,League One,England,59,56,58,56,59,57,57,57,49,53,49,48,53,48,18,[]
186494,59,59,112222.0,League Two,England,28,25,26,25,31,28,33,28,27,33,27,26,30,26,59,[]
186590,59,59,1940.0,League Two,Republic of Ireland,52,46,48,46,50,49,52,49,53,57,53,54,59,54,20,[]
187144,59,59,1473.0,K League 1,Korea Republic,26,23,24,23,27,24,24,24,22,24,22,23,27,23,59,[]
189909,59,59,1937.0,League Two,England,27,25,26,25,30,29,32,29,28,31,28,27,26,27,59,[]
191569,59,59,112163.0,Super League,China PR,59,56,57,56,57,56,53,56,52,51,52,52,53,52,18,"['RM', 'LM']"
191684,59,59,980.0,K League 1,Korea Republic,28,24,25,24,29,28,29,28,27,30,27,27,28,27,59,[]
198253,59,59,110799.0,League Two,England,25,21,22,21,25,25,26,25,23,25,23,23,24,23,59,[]
198485,59,59,445.0,Premier Division,Republic of Ireland,47,41,44,41,46,46,50,46,51,57,51,52,59,52,18,[]
199021,59,59,837.0,Premier Division,Republic of Ireland,56,57,57,57,59,58,59,58,52,54,52,51,50,51,17,['LW']
200263,59,59,563.0,Premier Division,Republic of Ireland,56,54,55,54,58,57,59,57,57,59,57,56,58,56,15,['CAM']
200286,59,59,110313.0,League Two,England,53,53,52,53,54,57,55,57,59,58,59,59,58,59,20,[]
200925,59,59,110176.0,3. Liga,Germany,59,59,59,59,59,59,57,59,49,49,49,46,45,46,18,[]
202180,59,59,1947.0,League Two,Republic of Ireland,59,57,57,57,56,58,54,58,55,52,55,55,54,55,20,"['LWB', 'RWB']"
204915,59,59,621.0,Premiership,England,59,56,57,56,58,58,56,58,52,52,52,51,53,51,16,['LW']
206500,59,59,112254.0,League Two,England,29,24,25,24,27,26,26,26,24,26,24,24,28,24,59,[]
206567,59,59,110890.0,League Two,England,59,58,58,58,59,59,52,59,44,41,44,42,38,42,17,[]
207620,59,59,15048.0,League Two,England,59,59,59,59,59,59,55,59,51,48,51,50,47,50,16,[]
208953,59,59,112408.0,Pro League,Saudi Arabia,54,52,52,52,56,55,57,55,58,59,58,58,59,58,18,['CM']
209572,59,59,112096.0,Pro League,Saudi Arabia,30,27,29,27,33,30,32,30,28,30,28,28,30,28,59,[]
210149,59,59,113057.0,Pro League,Saudi Arabia,59,57,57,57,57,58,52,58,45,43,45,44,42,44,17,['LM']
210244,59,59,110799.0,League Two,England,59,59,59,59,59,59,54,59,49,46,49,47,44,47,17,[]
210901,59,59,113217.0,Pro League,Saudi Arabia,59,59,58,59,59,59,53,59,46,44,46,44,42,44,16,['RW']
211463,59,59,142.0,League Two,Northern Ireland,59,59,59,59,59,59,54,59,51,48,51,50,49,50,19,[]
211476,59,59,113257.0,Super League,India,53,53,53,53,56,57,58,57,59,59,59,59,58,59,16,['CM']
212513,59,59,149.0,League One,England,59,59,58,59,58,59,53,59,47,42,47,43,36,43,18,"['LM', 'RM']"
212833,59,59,1937.0,League Two,England,54,53,51,53,52,56,52,56,59,57,59,59,59,59,19,[]
217232,59,59,111629.0,Super League,India,54,52,51,52,54,57,56,57,59,59,59,59,59,59,18,"['CDM', 'CB']"
218585,59,59,834.0,Premier Division,Republic of Ireland,51,50,50,50,53,54,56,54,59,59,59,59,59,59,18,[]
220023,59,59,113222.0,Pro League,Saudi Arabia,49,47,46,47,49,50,51,50,57,57,57,58,59,58,18,['LB']
221798,59,59,111774.0,Super League,China PR,26,25,26,25,30,29,31,29,29,29,29,29,25,29,59,[]
222051,59,59,110765.0,K League 1,Korea Republic,57,46,51,46,51,48,53,48,49,56,49,51,59,51,17,['ST']
222277,59,59,111773.0,Super League,China PR,54,54,53,54,55,57,55,57,59,58,59,59,59,59,17,['RWB']
222279,59,59,111774.0,Super League,China PR,59,59,59,59,59,59,59,59,59,55,59,59,54,59,17,['LW']
222434,59,59,112163.0,Super League,China PR,59,56,56,56,57,57,56,57,59,57,59,59,59,59,18,[]
222438,59,59,111768.0,Super League,China PR,31,26,27,26,28,29,28,29,29,29,29,28,30,28,59,[]
224549,59,59,112163.0,Super League,China PR,47,51,48,51,50,54,49,54,58,53,58,59,56,59,20,[]
224562,59,59,116360.0,Super League,China PR,59,59,59,59,59,59,59,59,59,59,59,59,58,59,19,['RM']
224618,59,59,112985.0,Super League,China PR,59,58,58,58,59,59,59,59,59,59,59,59,59,59,18,['CDM']
224638,59,59,112979.0,Super League,China PR,58,58,57,58,59,59,58,59,59,56,59,59,54,59,19,[]
224674,59,59,111774.0,Super League,China PR,59,59,59,59,59,59,59,59,59,57,59,59,58,59,15,['LB']
224692,59,59,111769.0,Super League,China PR,44,45,43,45,45,50,47,50,59,56,59,59,59,59,18,"['RB', 'CM']"
224868,59,59,110313.0,League Two,England,59,58,58,58,59,59,53,59,48,46,48,47,45,47,16,[]
225089,59,59,112883.0,Pro League,Saudi Arabia,59,59,59,59,59,59,58,59,53,52,53,51,48,51,20,['LM']
226021,59,59,111774.0,Super League,China PR,55,57,56,57,59,59,59,59,59,59,59,59,59,59,20,['CDM']
226296,59,59,114628.0,Super League,China PR,58,58,57,58,59,59,59,59,59,59,59,59,59,59,19,['RM']
227997,59,59,112254.0,League Two,Congo,59,56,57,56,57,57,50,57,45,44,45,44,44,44,19,[]
228195,59,59,113299.0,Super League,India,54,55,53,55,56,58,55,58,59,58,59,59,59,59,18,['RM']
231171,59,59,112392.0,Pro League,Saudi Arabia,51,47,48,47,51,51,55,51,56,59,56,56,59,56,15,['CM']
232216,59,59,112258.0,K League 1,Korea Republic,51,53,51,53,54,56,54,56,59,58,59,59,59,59,18,['CDM']
232825,59,59,983.0,K League 1,Korea Republic,59,59,59,59,59,59,59,59,58,57,58,57,57,57,19,"['LW', 'ST']"
232888,59,59,114628.0,Super League,China PR,49,51,49,51,53,55,54,55,59,58,59,59,59,59,18,"['LWB', 'CM']"
234322,59,59,112558.0,K League 1,Korea Republic,46,45,43,45,46,49,47,49,56,55,56,57,59,57,17,[]
235656,59,59,113217.0,Pro League,Saudi Arabia,57,57,57,57,59,59,59,59,59,59,59,59,59,59,16,['CDM']
237208,59,59,15048.0,League Two,England,59,58,59,58,59,59,59,59,59,59,59,59,59,59,17,['CM']
238084,59,59,980.0,K League 1,Korea Republic,59,58,58,58,59,59,58,59,59,58,59,59,58,59,17,['LM']
238105,59,59,112985.0,Super League,China PR,44,38,39,38,42,44,49,44,54,58,54,56,59,56,16,[]
238930,59,59,531.0,3. Liga,Germany,52,57,55,57,59,59,59,59,59,59,59,57,54,57,18,[]
240486,59,59,113058.0,Pro League,Saudi Arabia,54,51,51,51,54,54,55,54,57,59,57,58,59,58,17,"['RB', 'LB']"
241298,59,59,112979.0,Super League,China PR,50,49,48,49,49,53,52,53,59,57,59,59,58,59,20,[]
241303,59,59,116360.0,Super League,China PR,56,53,55,53,59,56,59,56,59,59,59,59,59,59,19,"['CDM', 'LB']"
242060,59,59,112393.0,Pro League,Saudi Arabia,57,59,57,59,59,59,54,59,49,46,49,47,43,47,18,['LM']
250928,59,59,111085.0,Ekstraklasa,Poland,23,20,22,20,24,23,24,23,21,23,21,21,22,21,59,[]
251111,59,59,111779.0,Super League,China PR,59,52,55,52,53,52,47,52,39,39,39,38,40,38,16,[]
251118,59,59,114168.0,Super League,Brazil,50,47,47,47,50,51,53,51,58,59,58,59,59,59,19,['CB']
258877,59,59,114582.0,Primera Division,Peru,22,18,20,18,23,22,24,22,20,23,20,19,21,19,59,[]
259359,59,59,112393.0,Pro League,Saudi Arabia,48,48,46,48,48,52,51,52,59,57,59,59,59,59,15,['CB']
269149,59,59,381.0,League Two,England,54,58,55,58,58,59,56,59,59,55,59,58,52,58,18,['RM']
276194,59,59,110176.0,3. Liga,Brazil,59,59,59,59,59,59,57,59,55,54,55,54,53,54,15,"['RW', 'CAM']"
276309,59,59,115494.0,Ligue 2,France,59,59,58,59,59,59,54,59,47,43,47,44,37,44,16,[]
277991,59,59,418.0,Eliteserien,Gambia,50,53,50,53,52,57,51,57,59,55,59,59,56,59,15,[]
267796,58,81,689.0,Major League Soccer,United States,55,58,55,58,57,59,51,59,52,47,52,51,45,51,16,['ST']
262173,58,80,418.0,Eliteserien,Norway,55,58,57,58,60,59,58,59,54,54,54,53,50,53,18,['CM']
273616,58,80,97.0,Championship,England,55,58,57,58,60,60,57,60,55,54,55,54,51,54,18,['RM']
268260,58,79,169.0,Bundesliga,Germany,51,50,49,50,53,53,55,53,57,59,57,58,61,58,14,['CB']
270842,58,79,111008.0,Primera División,Paraguay,55,56,56,56,58,59,56,59,54,53,54,53,50,53,16,[]
270858,58,79,920.0,Eliteserien,Norway,49,48,48,48,51,51,51,51,56,57,56,57,60,57,16,[]
274102,58,79,19.0,Premier League,England,54,56,55,56,58,58,59,58,59,59,59,59,57,59,17,['LB']
275022,58,79,631.0,Premiership,Scotland,46,44,44,44,45,47,47,47,55,55,55,57,60,57,17,[]
263748,58,78,110691.0,3. Liga,Switzerland,60,55,57,55,57,55,51,55,42,41,42,41,41,41,20,[]
271214,58,78,28.0,2. Bundesliga,Egypt,58,58,58,58,59,59,53,59,45,43,45,43,39,43,15,['CAM']
271530,58,78,1793.0,League One,England,60,57,57,57,58,57,50,57,42,39,42,40,37,40,18,[]
271937,58,78,114326.0,Ekstraklasa,Poland,56,57,55,57,57,59,52,59,49,44,49,47,39,47,14,['RM']
274678,58,78,271.0,Superliga,Denmark,47,48,46,48,49,52,51,52,58,57,58,60,61,60,19,['CB']
275201,58,78,920.0,Eliteserien,Norway,56,58,56,58,58,58,50,58,44,40,44,42,36,42,17,[]
276129,58,78,254.0,Bundesliga,Austria,56,60,59,60,63,62,60,62,55,55,55,54,50,54,19,['CDM']
276322,58,78,65.0,Ligue 1,France,19,16,17,16,21,20,23,20,19,22,19,19,20,19,59,[]
277703,58,78,1909.0,Eredivisie,Netherlands,48,50,48,50,52,54,54,54,58,58,58,58,58,58,18,[]
278017,58,78,2.0,Premier League,Northern Ireland,57,57,58,57,60,60,60,60,56,56,56,55,52,55,18,"['RW', 'LW']"
278092,58,78,190.0,Serie B,Italy,49,54,51,54,55,58,55,58,59,55,59,58,53,58,16,['LM']
263293,58,77,80.0,Premiership,Scotland,56,58,57,58,60,61,58,61,53,51,53,52,46,52,15,['CM']
268401,58,77,1757.0,Eliteserien,Norway,52,55,53,55,57,58,58,58,59,58,59,58,56,58,16,[]
271433,58,77,231.0,Jupiler Pro League,Norway,53,57,56,57,60,59,57,59,52,51,52,51,45,51,17,['CM']
271735,58,77,1819.0,Ligue 2,France,60,60,59,60,62,62,60,62,57,55,57,56,53,56,19,[]
271808,58,77,1.0,Premier League,England,52,53,52,53,54,56,54,56,58,56,58,58,57,58,17,[]
275043,58,77,110975.0,Primera Division,Chile,60,54,56,54,55,53,47,53,38,36,38,37,36,37,16,[]
261390,58,76,1913.0,Eredivisie,England,57,60,59,60,63,61,60,61,55,55,55,54,51,54,15,"['CDM', 'CAM']"
263763,58,76,110749.0,Ekstraklasa,Poland,24,19,21,19,24,23,25,23,22,24,22,22,23,22,59,[]
264120,58,76,3.0,Championship,Republic of Ireland,58,57,58,57,60,59,56,59,50,50,50,49,47,49,21,[]
268623,58,76,209.0,Bundesliga,Austria,23,18,20,18,23,22,25,22,22,25,22,21,24,21,59,[]
270883,58,76,171.0,2. Bundesliga,Germany,55,56,55,56,59,58,60,58,58,59,58,58,56,58,17,[]
271939,58,76,144.0,Premier League,England,51,50,50,50,52,53,52,53,57,57,57,58,61,58,17,['CB']
272705,58,76,1801.0,Championship,England,59,60,60,60,63,62,60,62,56,56,56,55,52,55,16,['CAM']
277928,58,76,246.0,Eredivisie,Netherlands,25,20,21,20,23,22,24,22,21,24,21,21,25,21,59,[]
278093,58,76,1738.0,Ligue 1,France,57,59,58,59,60,60,56,60,51,48,51,49,43,49,18,[]
254095,58,75,741.0,Super Lig,Turkey,54,55,55,55,59,59,60,59,58,59,58,58,57,58,17,['CDM']
259677,58,75,1790.0,League One,Australia,58,57,58,57,61,61,60,61,57,58,57,56,55,56,16,[]
261031,58,75,700.0,Allsvenskan,Sweden,55,58,57,58,60,60,56,60,51,49,51,49,44,49,16,['CM']
261353,58,75,110075.0,Liga 1,Romania,60,60,59,60,61,61,55,61,49,45,49,47,41,47,18,['RW']
262265,58,75,232.0,Jupiler Pro League,Belgium,21,17,18,17,21,20,21,20,19,21,19,19,21,19,59,[]
264478,58,75,143.0,League One,England,60,56,56,56,56,56,48,56,43,39,43,41,38,41,16,['RW']
265777,58,75,106.0,Championship,England,60,55,56,55,56,55,49,55,40,38,40,39,38,39,17,[]
267601,58,75,298.0,Eliteserien,Norway,47,42,43,42,45,45,47,45,51,54,51,53,60,53,18,[]
268506,58,75,271.0,Superliga,Denmark,47,47,44,47,46,51,49,51,58,56,58,60,61,60,16,['CB']
271147,58,75,645.0,Eredivisie,Netherlands,42,37,37,37,39,39,42,39,50,52,50,53,60,53,17,[]
271679,58,75,299.0,Eliteserien,Norway,53,57,55,57,59,59,55,59,51,47,51,49,42,49,17,['CM']
272675,58,75,114147.0,Liga 1,Romania,55,57,56,57,58,59,55,59,59,56,59,58,56,58,18,[]
274924,58,75,38.0,Bundesliga,Germany,56,57,56,57,58,59,54,59,49,45,49,47,41,47,16,"['LW', 'RM']"
275228,58,75,175.0,Bundesliga,Germany,49,51,48,51,51,54,51,54,58,56,58,58,59,58,13,['CB']
275745,58,75,110987.0,Liga Pro,Ecuador,53,58,56,58,58,61,55,61,58,53,58,57,50,57,18,['LM']
275943,58,75,38.0,Bundesliga,United States,52,53,51,53,55,57,57,57,60,59,60,60,58,60,17,['CB']
276052,58,75,110676.0,3. Liga,Germany,48,49,46,49,48,52,49,52,59,56,59,60,60,60,17,['LB']
277015,58,75,110502.0,Bundesliga,Germany,24,21,23,21,27,25,27,25,21,24,21,21,21,21,59,[]
277343,58,75,89.0,League One,Uganda,50,52,49,52,52,56,52,56,58,55,58,58,57,58,14,"['RWB', 'CB']"
277631,58,75,1745.0,Serie B,Italy,49,49,47,49,50,51,52,51,57,57,57,59,60,59,16,[]
277646,58,75,1843.0,Serie B,Italy,26,24,24,24,28,27,29,27,26,28,26,25,28,25,59,[]
277864,58,75,1906.0,Eredivisie,Netherlands,58,57,57,57,60,60,60,60,61,61,61,61,61,61,20,"['CDM', 'CB']"
278091,58,75,190.0,Serie B,Italy,30,27,29,27,34,31,36,31,29,35,29,29,33,29,59,[]
278102,58,75,19.0,Premier League,England,54,57,55,57,57,59,54,59,51,47,51,50,43,50,14,[]
256366,58,74,3.0,Championship,Republic of Ireland,53,58,56,58,60,61,57,61,54,51,54,53,46,53,17,['CM']
258005,58,74,33.0,3. Liga,Serbia,55,58,57,58,60,59,55,59,50,47,50,48,42,48,16,['CF']
263411,58,74,1808.0,Premier League,Republic of Ireland,55,58,57,58,60,58,55,58,46,44,46,44,37,44,15,[]
264273,58,74,299.0,Eliteserien,Norway,60,60,59,60,61,61,55,61,52,48,52,50,45,50,16,[]
264579,58,74,1933.0,League One,England,49,49,48,49,53,53,56,53,57,59,57,57,59,57,17,['CM']
266331,58,74,450.0,La Liga,Spain,56,57,57,57,60,60,60,60,56,56,56,55,52,55,17,['CAM']
266875,58,74,417.0,Eliteserien,Norway,55,57,56,57,59,60,60,60,59,58,59,59,55,59,14,['CDM']
270843,58,74,100135.0,1. Division,Cyprus,47,50,46,50,46,52,42,52,57,48,57,58,53,58,15,['LM']
270940,58,74,110502.0,Bundesliga,Italy,60,55,57,55,57,55,49,55,41,39,41,39,36,39,17,[]
271216,58,74,1803.0,League Two,England,56,52,53,52,56,55,57,55,56,59,56,57,60,57,17,['CM']
271553,58,74,319.0,Allsvenskan,Côte d'Ivoire,47,49,49,49,53,54,55,54,56,59,56,56,57,56,17,['CM']
271921,58,74,1746.0,Serie A,Italy,42,38,38,38,40,42,43,42,52,53,52,55,60,55,16,[]
271977,58,74,121.0,League Two,England,22,18,19,18,21,21,22,21,20,22,20,20,23,20,59,[]
272429,58,74,1854.0,La Liga 2,Spain,23,18,20,18,22,22,22,22,20,21,20,20,19,20,59,[]
272611,58,74,920.0,Eliteserien,Norway,57,58,56,58,58,59,52,59,49,46,49,47,43,47,14,[]
273534,58,74,76.0,Ligue 1,France,48,50,48,50,49,53,48,53,58,52,58,59,57,59,19,[]
274038,58,74,28.0,2. Bundesliga,Germany,49,53,50,53,53,57,53,57,59,56,59,58,55,58,16,['LB']
274388,58,74,1935.0,League Two,Portugal,54,58,56,58,61,61,60,61,59,59,59,58,55,58,18,['RWB']
274440,58,74,1816.0,Ligue 2,Côte d'Ivoire,59,57,57,57,60,60,60,60,59,60,59,60,60,60,17,[]
274462,58,74,920.0,Eliteserien,Brazil,60,59,59,59,60,59,52,59,47,43,47,46,41,46,18,['ST']
274538,58,74,113458.0,Allsvenskan,Sweden,51,56,53,56,56,59,54,59,58,55,58,57,55,57,17,"['RWB', 'CM']"
275143,58,74,111010.0,Primera Division,Peru,24,21,22,21,25,24,26,24,23,25,23,22,23,22,59,[]
275153,58,74,113458.0,Allsvenskan,Sweden,50,53,51,53,55,57,56,57,59,59,59,59,60,59,17,['LB']
275211,58,74,1824.0,Bundesliga,Germany,43,39,38,39,40,43,43,43,55,54,55,57,60,57,17,[]
275253,58,74,112893.0,Major League Soccer,Honduras,48,50,50,50,54,53,55,53,57,59,57,57,57,57,17,[]
